"","ALDOC","VCL","HIST1H2AH","C9","GNB1","CAPZA1","TGFB1","NAPA","APOC1","VASP","ARF3","UBE1","APOL1","YWHAH","MYH9","RAC2","GNAQ","RHOA","ARL6IP5","APOA1","HSPD1","FN1","ENO1","MDH2","CYB5R3","EHD1","RAB6A","CORO1B","CTTN","CORO1A","SPTB","ACTN1","SERPINA3","PRKAR2B","BPGM","STOM","P4HB","SELP","SERPINC1","hCG_40889","C1QC","C1QB","CDC42","C1QA","ACTR3","IQGAP2","ARHGDIB","RAP1B","NAP1L1","MAPRE2","HSP90AB1","CCT6A","HEL.S.37","IGKV2.24","CPB2","GPX1","CLTC","BIN2","PTGS1","ERP70","SAA2.SAA4","F5","HEL.S.28","APOA5","MGLL","CAPNS1","GP1BA","DIAPH1","HEL.S.103","PGLS","PSME1","APOE","ACTN4","ATP2A2","GDI1","TPM3","CFP","PROS1","RDH11","GP1BB","C6orf25","ESD","HPRT1","ALAD","RNH1","AZGP1","LCAT","TALDO1","CALD1","ST13","UGP2","SERPINF1","RAB7A","HBA2","APOM","UBB","IGHG4","ROCK2","CFI","CD9","HBG1","EPB41","HLA.A","SERPINA6","DBN1","F12","SERPING1","GRB2","GSN","CAPZB","TAGLN2","AHCY","COTL1","LUM","CLU","G6PD","PRDX1","PDIA6","ACTR1A","MYL9","TUBB","CSRP1","CAT","SEPT11","C1R","HBD","V.kappa.3","IGHV","A30","VH6DJ","ITIH2","TMSB4X","APOC3","CAPZA2","CD36","ARPC1B","RAC1","SEPT7","CP","HEL111","BID","C7","SDPR","HEL.S.69p","HK1","SYTL4","ATP2A3","IGFALS","AGT","ELA2","ARPC3","HIST1H4H","DKFZp686H17246","PRKAR1A","CFHR5","RASGRP2","hCG_1988078","KPNB1","ITIH4","CNN2","C1S","TUBA1B","HEL.S.269","PLTP","SLC2A1","CCT3","HEL.S.164nA","CALM3","GDI2","KNG1","FBLN1","CLIC4","B2M","KNG1","CFB","RAN","CCT4","ITIH1","C8B","AHSG","CCT5","APOB","HLA.B","APOD","YWHAZ","GP9","HEL.S.297","CAP1","SPARC","ICAM2","PPBP","HEL.S.34","APOH","HBB","TPM1","VTN","SLC4A1","ADD1","SNCA","SERPINA1","HLA.B","MYL6","ARPC4.TTLL3","HBA2","PDE5A","KLKB1","KRT1","TSPAN14","TPM1","TXN","KRAS","OLA1","ARHGDIA","MYL12A","TPM4","APOC4.APOC2","EL52","HEL.S.112","RAB27B","DNM1L","ARPC2","ARPC5","CD5L","HEL.S.115","STX11","SKAP2","UNQ172","HEL.S.133P","HEL.75","HEL.S.44","F13A1","HEL.S.156an","HEL.S.68p","AK1","F2","HP","HPR","PLG","HEL.S.11","HEL.76","A2M","HEL.S.62p","C5","IGJ","IGHM","SPTA1","APOA2","FGA","HEL.S.78p","FGG","HEL.S.92n","RBP4","AMBP","HEL.S.153w","ALB","PF4","TF","HPX","C4BPA","HEL.S.87p","HEL.S.163pA","VWF","HEL.S.162eP","IGKV3D.11","HEL.S.102","GNAI2","ITGB3","S100A8","SLC25A5","SERPIND1","ITGB1","HEL.S.271","S100A9","S100A6","APOA4","GPI","LDHB","C8A","C8G","CAPN1","PFN1","THBS1","ITGA2B","PLEK","SERPINF2","HEL.S.22","C4A","C4B","HEL.S.89n","HEL.S.72p","SLC2A3","PYGB","SRC","KRT10","C6","HEL.S.30","TRA1","CPN1","ANK1","EPB42","ITGA2","TCP1","ALOX12","ARF4","LBP","PGAM1","ORM2","C4BPB","FLNA","CPN2","ITGA6","HEL.S.39","HEL.S.15","TBXAS1","HEL.S.123m","HEL70","S100A4","EEF1G","PON1","YWHAQ","HEL.S.99n","CANX","PTPN6","HEL107","HEL.S.128m","HEL.S.10","HEL57","HEL.S.1","HEL.S.2a","PGM1","GP5","HEL.S.32","UBA7","AFM","LIMS1","PIP4K2A","IDH2","CCT8","PGD","HEL.S.70","DKFZp761E1322","DEFA3","HEL.S.49","PS1TP5BP1","HEL32","RAB10","HEL.S.71","ACTR2","YWHAG","PPP1CA","HEL2","EIF5A","HEL.S.108","ACTC1","EEF1A1","TUBA4A","TUBB2C","HEL.S.100n","HEL.S.21","GPLD1","MPP1","CFHR1","ITIH3","BTK","ARHGAP1","DMTN","NEXN","PTPRJ","MMRN1","HEL.S.134P","APOF","HABP2","LTBP1","RSU1","MAPRE1","MYLK","STXBP2","RAB11B","ZYX","INF2","NME1.NME2","LGALSL","DRIP4","FHL1","WDR1","CCT7","DKFZp686E1899","V2.17","HBD.HBB","HMFT1766","IGH.","TWF2","CFI","DKFZp686G11190","DKFZp686C11235","DKFZp686I04196","IGL.","UNC13D","TUBA1A","FERMT3","TREML1","IGL.","FLJ00385","IGKC","PGLYRP2","HEL.S.67p","HBB","RAB1B","TUBB1","PARVB","RTN4","EHD3","ABRACL","DBNL","VDAC3","TLN1","HEL.S.273","HEL.213","HEL.S.55","HEL.214","HEL.S.51"
"LFQ.intensity.AD6",26.1260299610617,31.5567294494622,24.4120922157124,28.253767144175,26.4334216735322,26.7037181601087,24.0231837854346,27.4103786281783,30.6435796151632,27.4977748627897,26.2465550547927,24.2301535753513,28.1999000272192,27.3660300017655,32.8254009628231,24.3399407728969,24.8597493633044,25.3989132696047,24.701974785623,35.0681191821726,24.4991140169679,31.0748880022825,28.9369404844275,24.7920348278413,25.7138460695191,24.1295125709512,25.5737213737555,24.1633081629199,25.9855921653663,27.8042742267607,28.0315475029371,30.9073449022337,30.9460075558266,23.919980595049,25.4854819588409,27.8495372968827,26.6387896378573,25.4014545455986,29.4928756102599,30.9485161065684,28.602118603855,28.1741234419047,26.2872720367688,27.3063472490891,26.9520485465219,24.5901228299751,27.4285421503224,29.9945590999606,25.6825233797251,26.5087103404708,24.2362986271567,23.3669304668156,24.008384166375,27.1836662723616,24.5862332366754,24.199329068747,26.9341585857042,27.1873525263142,24.6004251956696,25.0211090919283,24.6396454189459,26.7765567260068,28.7971472021951,26.5302464120455,24.4999432773604,25.7384339225078,27.5284291904148,23.6600333344167,25.8360526672256,24.4282226519177,24.8503364186493,33.4455428430648,26.715810791382,25.195354183215,24.6578548590448,29.9474017335935,27.8472687202523,27.7783752625823,24.5084534516729,27.952492965483,25.7519007301581,24.4436690090138,24.2180061976004,25.6070175712971,24.8170941272191,27.5569121268972,24.5725364797741,24.9203441316619,27.8083924396305,24.6681734446384,23.3887688436878,26.4684296498596,25.6496561532847,36.0404809269301,25.3226144863214,27.6614611732522,29.6165976378277,24.4367608419954,27.1106814700027,26.558036910079,27.206668763032,25.3449595553663,26.5617992851839,25.7110121611778,25.2136747217904,24.8831563641389,29.1697105422468,25.0435596892759,31.2442246679305,26.3331649066483,30.1019944195967,24.7475537965252,25.9514261298909,26.5571605310939,32.5675360339999,25.356927161222,26.2505541743852,25.3459409230506,24.4412010782151,26.2446874177188,27.7020012161123,26.0454773908783,29.0307585557761,25.0071439844076,28.2034050621649,32.4116266365322,27.8220760620985,28.6060080345352,28.8053817676833,24.348408311237,30.7354575072716,31.4575786763859,31.1130314505942,24.136648235074,26.4775986963131,27.5240256065923,27.5536936201727,26.2657256297452,31.476581284272,27.6617329824077,22.9748430727437,25.0652964766573,28.1436514807652,28.6745516111358,25.4838226642402,25.5835100069034,27.3106869679217,25.5935461370647,28.2139620383141,25.4394815144033,26.6345031013002,26.6736977245706,25.3664636291697,25.0053031293452,26.7257244672006,23.5214518765028,24.1934754291522,24.4131258500328,30.4757602677399,26.1645554304218,27.9364070004675,30.0715035661983,28.406410171582,25.384394595419,24.7273355171066,23.5062756157397,24.701974785623,27.6619368056732,26.3316965841329,28.5767946687836,25.5853165122341,23.8254161274571,26.7539163269212,29.87611958997,30.2927447479145,25.3074420891743,24.3247788127123,29.9319911719853,26.8436195819273,30.5777672357931,24.5999146577554,32.8598648605258,25.3958774245908,29.6520180571214,30.8571230091977,26.700943618674,27.0058170926712,29.3969513096092,26.4116236062407,23.6403076106838,31.1197246652463,24.9408261526716,29.6968215117912,37.1097276415535,25.5637786104637,30.8520703019945,29.7420920063212,24.451613593364,27.1857468555409,32.7592486834073,25.7721073349882,29.9700760850079,25.3506691925104,28.4071804197429,24.3737158758365,27.6070316856844,24.6967319860917,26.8989677682488,28.2182649338856,24.4360618464326,24.6579638609746,23.7871596770346,26.5337700595215,28.3188104669126,24.1196529398853,29.4097314620618,27.2274752246212,28.4249437072607,25.6623443658362,23.9700047509803,26.2410903974696,26.5735480354109,27.7074750947457,25.3965308338916,24.8448888538096,23.5300528825976,24.9416770227985,28.4657547084143,24.1164042499679,26.0904508670644,29.8061350248862,26.0428085898566,27.2349840320098,25.0901479644114,29.6009497269948,33.9786924814382,26.2749586243323,30.2994201038141,30.9822335075776,28.470106732954,34.0085511353053,34.1609882575546,28.7988473090338,28.4004369435696,32.018633553779,29.2901318653279,33.0688159099888,34.7664839736306,34.3147328299593,34.1519468970194,24.9390435792413,27.3527918685493,28.3540538849945,29.3818313127745,38.1423350243628,30.4333062545857,27.0885111902331,31.4042086443015,30.2097856907955,29.7723307600631,29.8615962102059,27.6695932538239,29.9152747619835,24.5063361555958,27.0668161191337,27.0098795193313,30.5629275423149,23.2227005813329,25.2250494145954,27.9880437180908,26.1162654234547,26.5477645069526,26.493443481811,25.8581373603962,33.7251718786036,25.2519810385758,28.4200514437687,26.5980411381662,25.4975312466052,25.8876252217366,30.2439977755748,31.3169996065177,30.4557184606094,29.3656963535122,28.1880131657976,26.3998423318295,32.2898900992614,27.0978823172141,27.8597612095988,28.8578942183748,25.5221107097452,23.8215140747588,27.4891471458473,22.151341152371,26.5914931277266,29.6672768931774,27.1501560217617,25.2646344474005,27.3320211096006,26.1542765456882,25.110314800039,23.8649523607964,24.5702216857903,24.8872860393071,25.6576640858486,24.7637497170663,27.7474641630847,24.9329655036142,33.5282242369988,26.0499905936374,26.3399917266135,25.6109923674368,29.7272511115758,26.6203084373387,25.8163618318677,28.2517373073044,24.9787142989676,24.3019421231342,28.5100167430813,26.6210075191185,28.1269161676464,25.6433387731874,25.2152681435605,25.2242399039922,28.3767489947912,28.0395702157901,26.4488285125019,27.0208336532085,29.9128504233816,23.6002550364383,26.9186620063823,25.8537902086695,24.0305270494123,27.7778111344337,28.1832403286392,25.4665017027566,26.8868116172609,24.4053554809385,26.3653960040965,26.7719059080812,25.8503364186493,27.7255294600984,28.1667211935421,34.8346972461365,25.2413632131988,26.178185672586,24.3570278740895,25.8096808067872,26.7726611140176,24.1931746013263,27.469641072062,24.3609836803283,31.3218450248755,31.0393087395699,24.866698251098,28.0796383431276,28.8467607868986,24.5988362618212,26.6634306303889,25.3163559013833,24.6689308500847,27.8558466424586,27.525893173249,23.8476629922625,24.8357154369873,25.2292002122193,25.5443928453998,24.2832531761898,28.625438800677,25.7799411288017,25.2395434664377,25.2940384580744,27.8448170380393,27.9912915696221,24.4861574210018,25.3148581353559,26.4333579952553,26.1688454638391,28.9727348756749,24.3749763061168,26.6310369157856,25.9600493183811,22.8606053321367,27.9344960713872,28.8637242537562,23.7828678694655,24.5885796876628,26.0658511262929,25.9743660974051,26.8587539271505,26.48223840892,25.9843974227757,26.2351484219266,26.5195935442795,29.8041049442225,32.8032620832646,28.0289686766416,23.7547064886227,24.2633454315927,30.7064379721827,25.3661967969609,33.9272474036496,32.0035336422782,27.9585898839464,27.5234274743113,25.7105655754937,26.0807669539768,25.8162641643971,30.1128450839772,27.4497102495969,26.5349872106134,26.828324787799,25.0588716751063,24.6163873068774,24.9204804342782,33.2728093898629,26.7180342463976,34.3784580108004,23.2805091292741,34.5719829851404,30.943913759744
"LFQ.intensity.AD7",23.7104079240057,29.1606036478475,26.0681103735953,29.228851710787,24.6181251224114,24.5268335113618,23.7847899825455,27.4573426571832,32.6033970849505,27.3022444435384,26.176684380403,25.1056352062906,28.5769387941625,26.7786464704073,30.550137608895,24.4025363452178,24.7017467375516,25.6980762492856,24.5835096745021,36.5775365355788,24.8097934773289,31.386484706839,26.8120092172121,24.4534692910424,25.401650196265,24.4442595986525,26.1400765834102,23.998330389241,26.0595064801649,25.1804449121613,24.3379691811484,28.545137055285,32.3964461115719,23.7793903497384,24.8757242327645,25.939391972954,24.4174461682653,24.15068326702,31.1557511721901,32.2046064964532,29.3622092863323,28.5344900839193,25.4925701712637,28.0667134909963,24.1484114121614,24.6019637894909,27.2514510144296,27.478077230295,23.4172529976094,24.5855457479605,24.2879560928253,24.0462152469492,24.7609118734516,25.5947139076566,26.1780526658981,24.5338005580094,27.0560676211374,23.7819679660944,25.2522828600036,24.4485052412931,26.944695799124,26.5436113803449,26.9166135315776,27.0866903716814,24.4999432773604,23.7048264843519,25.2728783395296,23.9636187532558,25.834545778187,25.0106532344138,25.4075328601198,33.1367203426024,26.1696393344789,24.5049072948109,24.5743658404548,26.7215585879923,30.2183573284574,28.1410706738272,24.9763324603616,25.4427835707952,25.1688651190064,25.0170823946045,24.3030590531185,25.7254982472148,25.0339958001914,29.4027357030486,25.2815353162954,25.1616185781631,27.3887615558764,24.6178440134791,23.7588340575526,28.5229787123063,25.7261895719999,33.7998123870288,26.2580699646876,25.6188252626968,28.2025969624868,24.3519046560626,28.2762639374824,26.5454430012095,28.7412940323757,26.3056420104465,26.5605092315306,26.3940953808205,25.2487713904164,26.62784065325,30.2610285757935,24.8438882710903,31.2666238940114,23.6273397271298,27.6311757232174,24.0439697758574,25.7953387262678,27.5452475487718,32.2540037725519,25.2994724608806,26.2550756712496,25.6151512874005,24.4066616279854,23.732106132616,24.874927332002,25.7815171676366,27.3413837651447,24.6840758668649,28.7793776127314,30.1554496118034,28.863635647917,29.7741703409437,29.1736946709821,24.7396961567796,32.0047059524346,28.9501026022829,32.2295165419408,24.6357401542065,25.896454841982,25.4152876263604,25.1788505221528,25.1767685731775,33.1134817372182,27.2794113629623,23.8440315941615,28.4553657282251,25.9613085520105,26.7669874097997,25.4464209540546,25.2126010473698,23.4804983388006,26.3138899764387,29.2039184186472,24.4113811622917,24.3442823609111,26.6736977245706,26.7569726155549,25.0572153825914,29.1950959995622,23.7076459113601,25.0207590017363,25.0254097007557,31.2424085291656,24.5487494874792,29.2168320608397,27.4891471458473,26.5255347879266,25.5410576105421,24.8454047215905,24.7515513319773,25.3723370800037,25.7098822945901,26.1056898378413,27.8047665721425,26.8155558774296,23.9791096858298,25.4864336553072,30.8676175330008,31.6383235758145,25.8094457492458,24.9211989222531,31.0139172317896,28.163653668047,31.531202513091,24.5270833767813,33.26905110069,24.7118254568444,29.511827136824,28.1519952682132,24.6820678862968,24.5033060464401,26.9833756763375,25.5921978028329,24.224447871128,28.9870950491336,24.9128532644265,30.5617446697103,35.4165487621288,25.6142829611952,31.2093790114296,24.8642439650962,24.5260471688016,25.5675550730698,34.5265345913405,26.6232595390172,27.5236518029781,25.8203605159673,26.7270238413683,24.6677987286077,28.7774035713184,26.7747987198207,26.2251597672203,24.9172056120093,25.2404666311039,24.7299978961623,23.6804505870297,26.6215106729596,25.2873601160778,22.1348010541832,29.9247900366931,25.5092390851841,26.3930807582539,25.6858635675178,24.2122165940446,26.3835253991227,25.5085072183596,28.777936515309,24.8640467074729,25.0776655074014,24.5511878027612,26.6152650236307,26.2549026065908,23.9735298713567,25.2854916823453,27.9360699615591,26.0421404627819,23.8866023304984,25.2639783325791,30.6614441834796,35.1377435143716,26.9031121232749,31.2091465717399,28.547014294629,25.320136988087,34.7587623911818,35.44375347277,29.7642529215112,28.8569449792883,32.9002533600997,24.8382186957196,34.3623477812517,35.2001471189951,34.7667801338288,34.3816843629834,25.2987193692599,28.0016358311263,29.1166917766847,30.9853587252763,39.489772515251,28.4617407786978,27.4119144852095,32.6409539890937,30.7679345780408,27.5270871484195,31.2873050671399,26.6420995218234,27.8610045295017,25.4685850172571,24.0304428560686,26.520290351645,28.0173331231025,26.0435328215357,25.2597543132927,29.0893702230493,25.6904287152908,23.8950426932991,26.493443481811,24.5584749000155,33.7619847411171,25.7065654988045,23.7315883509499,27.5216315881364,26.459139406157,26.4283438434138,27.7296839053817,28.82841558901,28.3327040825897,27.1215907441268,28.6975342034376,26.1891992009681,33.6616140722034,28.5974374034794,24.5913789859455,26.2880293431501,25.6882591310766,23.8215140747588,26.6894674475286,23.8509086517662,28.481892102082,27.1289818684635,24.144137908175,26.1768550535807,25.9881614513694,26.0506691120748,25.110314800039,24.0067779473843,25.2541085716673,24.8872860393071,26.6437516205334,25.0067452446968,29.0087848593482,24.6299403354409,31.1137766764078,26.304642511334,26.2734326950682,24.63443986995,27.5012723070259,26.5832649838567,26.0674691615293,24.4988097728788,24.7924564997229,25.141196996713,29.263000603681,23.7600986064026,24.6560005650841,25.690086999307,24.3971345395779,25.1162265370775,25.5484555338441,25.866863293553,26.6173927077629,26.7818437303072,28.1050458379251,23.6172830938571,23.5248028080089,25.7117121917275,23.740126519709,28.9107650875866,25.0827373635108,25.0135378573309,24.9629125090984,25.1232603058898,26.2030541808901,24.4753118920852,26.1261006651484,27.5279074335294,25.8157757278414,32.5318531922223,25.2945141860676,24.9953479492636,24.6715578161649,24.300406747075,24.3924421621354,23.7384940513928,24.5210923860634,25.362786010219,28.9705972650947,28.4914044958382,23.9117824318208,24.8840419249523,26.1781286712212,24.2677676494996,24.7715281568137,25.3276252791588,24.5521444472339,29.5403778119997,28.0690208600962,23.8474240326021,24.5146765005599,25.4021252022323,24.3535239238539,24.2832531761898,23.7774600100022,25.6508566772839,26.2873072691377,26.0007551501339,26.2469957754176,25.9387416405938,24.4123013751782,24.8324240872142,25.6676540245037,26.0320018765356,26.2112812844633,24.7884604600098,25.5344826628203,25.9177696071294,22.8606053321367,25.043058999781,25.8954356816876,24.6601044392339,24.8547354957586,28.0515990362441,23.5696424065049,28.3237571742948,27.0274929893227,25.1032524432572,26.1014534953476,27.4337241069703,28.691190486677,31.8592724691851,28.5327822250581,25.5141916475166,24.4161461978946,28.0433302281604,25.0061256255754,34.9568379267812,32.0101196994147,28.5169067229679,28.7064215039073,26.0044716447713,28.353850769543,25.2896885476957,27.3116399567238,24.918207041055,26.5576544064636,26.3375087660838,24.8562860775364,24.5981818971782,25.1200092910277,30.970418987831,22.0490641472784,34.5417860063925,24.0802781188917,35.2597175350812,32.3065536813111
"LFQ.intensity.AD5",28.000131904663,33.4097061762429,23.4247034916297,26.612033587704,28.0269655921167,29.0012062978024,27.7998972829952,30.3827796811565,28.8861138766182,29.3449426293784,27.19197066235,27.676469663766,24.9279573157718,29.9796466899377,34.4833969704329,25.63070372345,26.4572929465318,27.696241153916,25.8929835344368,33.2326360075427,27.5823331284411,28.7714966730763,30.6442675136342,27.015739160902,27.9445282549402,27.5757853877824,27.7893008024818,27.2688336556243,26.7621788436821,30.3991741194072,27.4247835679509,32.6081647967731,28.8634879594242,25.3920818036869,26.3335231445371,29.9213887894418,29.9645785265182,28.5343416546859,27.275509308592,28.5243619470558,25.403308805126,25.2797655724021,27.623032942741,24.5228889431519,29.8125295319567,28.8912517986135,29.5631094366657,31.4536105828026,28.1138635943497,29.0056029635367,27.8476868840732,26.7793149862456,23.4467006781954,26.0265950073346,25.190327714766,27.2992017287223,29.4678352151177,28.8357515725692,26.5942013442781,28.0899257953732,25.2951466589539,27.5934179095367,30.3499482886891,24.417317390702,25.706302926774,27.6391347719565,29.5855063506622,29.1203057565093,27.1816774581918,26.8210421118553,25.4712237062446,30.239110939065,29.0600269534711,28.1045960343302,27.1932874191121,31.6762762916052,25.4861881163144,26.211244145632,26.6092177479482,29.0144627219416,27.1237627346075,26.4254080107642,24.5394314721554,25.1933250230803,27.3249161207014,26.2762195584726,25.0061989495273,26.7894251888285,28.7143047439995,25.5854024799,27.5833378407422,25.8409576715895,27.142678133649,31.9506379986553,25.1771598634655,28.9858744145607,27.0725516742026,28.3361566804679,25.1666828897005,28.1962926435622,23.5846285864287,26.3056420104465,28.0551726934651,23.2612662583575,27.9494348167168,24.5485731224855,27.4247835679509,27.024325710244,31.780856373224,29.2828612009957,31.7995808271801,25.4725257496902,27.0327563845839,24.6668741094792,29.9551843285468,28.1130687210288,26.5311095349682,28.4269839268553,26.746118992786,28.1541219967476,29.3347297560192,28.1296206530836,27.8775975588396,27.7426542131706,25.4752500362299,28.5840909160593,25.6660614303503,26.0974604148742,26.4376976002855,24.2069108568401,28.6521206609293,33.513357598066,30.0693282306764,26.6901915517644,29.0005886195149,28.7427184514341,29.5789730286211,27.4899892825928,29.8196877328707,25.3608162813003,24.5120155889228,23.2406428679619,29.5414675515507,30.3811299439374,29.0325724896653,27.7548084134552,29.1648047545769,22.1194313107212,25.7939703656055,24.3735167598275,28.5126184702692,25.0633638090388,23.7620267328653,27.264097497438,26.6418733876624,26.8122540945853,27.4016172953355,27.1323200781597,27.425424018565,28.7501826998297,25.7270238413683,31.2769183693562,30.7522262227931,25.470163650436,25.3896879750971,28.077144135679,27.8300792658709,29.4743876440623,27.7538525853416,27.5869634937389,22.7489871747265,25.3907378559231,27.5104318256827,27.9121080465951,28.5553037710551,26.4157711626711,26.9736656643634,27.7986619401609,25.2808276792286,28.3055212246944,28.2331562159274,30.1712864232531,26.6051249933143,27.2443607862179,32.6836982905715,28.5849152620464,28.3150136717432,31.2384846828467,28.2020975117049,24.148488995181,32.8667888794262,26.0586652780129,27.7221451421244,33.3112176870842,28.5810762533182,27.7150252236844,23.9048124664253,24.5206129260919,27.520957554051,31.0408115810718,27.5806091349586,31.5549928591941,27.5306631565485,24.8004034679612,28.3924749175314,25.1849149822962,26.4636984774164,23.2377724700221,30.3216300181626,26.1506983591982,26.7672400488058,24.5371221648186,28.4692140841679,29.4079502568914,27.7737303128239,28.0059241453215,29.8480601422343,30.2013965504598,27.7025957741429,28.5267514427657,28.941705003424,28.645607972976,24.9048583938441,26.7439384352964,27.2613200678414,26.8122540945853,23.7270238413683,30.0008840638643,27.4498676459576,26.7341495553964,31.7027691407566,28.5759656683251,29.7408543795231,25.5197434985502,26.8382186957196,31.3204469081362,24.7697640085834,28.6445425812087,26.9540473546261,28.6977993011788,31.9738093355796,31.851474700772,26.1073526246079,26.6158262743831,28.9255542135108,29.5426233906976,30.1630297791584,33.0918812225692,33.1927379368519,32.9158624069325,24.9390435792413,25.4995398509313,26.2918099235755,28.2948710813309,36.2435474303685,31.9377543692705,23.5804941287773,29.3183364136037,27.5305143330451,31.4640706075758,28.0808076081612,28.1933344239192,31.7088649863534,23.7073566041806,28.1767884904043,28.776839063013,32.1198174082714,26.2488726914545,26.3906066720139,25.5055792247393,28.8790009587955,29.0854752147,26.493443481811,26.4649450278382,31.3019290444442,27.2144716526624,30.1463733642722,25.2096276804311,23.22389388364,29.0067267870948,31.9175172105945,33.1733730091427,31.8388348178552,30.7515879327524,25.3306029083175,27.7018690588236,30.2378581546602,25.0158029532144,30.152188736772,30.8337175383374,27.6296481064361,28.0505615366194,29.4281427662596,20.0036057500971,24.2769649447154,30.7535019563047,29.7393581665858,25.6680575157155,23.15863187516,26.8161543673373,25.8823635592283,27.7850028929577,26.776431225155,26.0573436369337,23.5787679350075,28.099739229321,25.6659259393106,23.7022919195406,35.221155234405,23.8182162586546,28.2888126488489,28.7848469309843,31.4031929837007,28.0098261405489,28.7973636907275,30.0323622953374,25.9925238386074,27.3890315339727,24.5042157476121,29.0387071643563,30.2048979558858,27.776054657082,27.8087606619503,26.8067342751714,28.9346929015836,25.7048528626495,27.8643738636835,28.5033970423744,26.7079357988981,27.0422867628748,28.2893844574367,26.5285037117114,27.2592559335002,25.6361362523569,29.7321449587507,27.3202747385506,28.5530710348204,27.733309257179,28.1591845127384,29.2260055237011,27.8426009621905,26.0557932964461,29.8251886412079,36.0664159885016,27.7960023656898,26.7035861600134,25.2569190025137,28.9400812294349,28.852665657431,26.9620150087616,29.6129475535508,26.3780894896174,33.0247385103387,32.4539294131472,28.3808410458692,29.3694038516513,30.5389913605611,28.0775007151447,29.2261893182158,25.3163559013833,26.407107466496,24.8821302983762,22.8165180860692,27.8095581547114,26.8492390036859,26.1596176172086,28.2038250946908,26.4953825984791,30.4457894786823,25.7694230251795,23.9968823720252,23.0645401662034,29.0470284465553,29.1963160972511,27.349336713612,27.2859502014375,28.539342720961,28.5718496628639,30.2898900992614,27.5046097733828,28.530439915536,27.2473521439136,27.4454540439199,28.9769460092075,30.9196141256009,27.4302183570926,27.3235424523845,24.1198112255886,26.9402815870825,24.3743793974602,24.6737365082378,28.0898752976382,24.7797416515661,24.7983776616219,27.7950734524899,30.3950929425954,26.5788830788713,27.0732670179599,25.5396976929849,31.8206161521632,27.1376061155708,32.0738352079599,29.3386450947477,26.0976613361381,25.7425000296671,27.6501356929404,28.6435419971731,27.8152504740455,31.2833912138749,29.660662437573,26.8030426277096,28.6197489279111,26.715810791382,26.4156744683731,25.6950863766311,34.9184327644439,31.4427282128588,31.849164420749,27.1693999384195,32.2301467023912,28.7445159625083
