"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AL627309.1",31.9423139331123,-0.0958416255939094,0.510156218243948,-0.187867210408243,0.850980747329664,0.999897364615159
"AL669831.5",121.416385372004,-0.127232361194763,0.332831759399914,-0.382272297043285,0.702259400896098,0.999897364615159
"LINC00115",7.258510039768,-0.834076580647983,1.08781125442202,-0.766747519165121,0.443231644734371,0.999897364615159
"NOC2L",86.2922301485589,-0.399948837223632,0.350480360185789,-1.14114479057149,0.253809674722683,0.999897364615159
"KLHL17",24.3521000981107,-0.0334551608069625,0.547573843057411,-0.0610970761864074,0.951281897667968,0.999897364615159
"HES4",24.6274599720267,-0.583390566216251,0.667867922874564,-0.873511881968048,0.382384132688747,0.999897364615159
"ISG15",6.83614946019325,0.543001219638548,1.06697909310527,0.508914582438755,0.610812098069479,0.999897364615159
"AGRN",172.294005346632,0.00388827170987739,0.302206849788621,0.012866259360425,0.989734493528214,0.999897364615159
"C1orf159",87.1751689484877,0.117726154436215,0.393888987030439,0.298881558795949,0.765030418279897,0.999897364615159
"SDF4",130.38883680155,0.0122925946846134,0.355478452254454,0.0345804214197892,0.972414313605427,0.999897364615159
"B3GALT6",24.7255091576247,0.0903612457687667,0.588827060570224,0.153459736855946,0.878035739494777,0.999897364615159
"UBE2J2",86.6788384144594,-0.262763648701673,0.345414772340724,-0.760719198316386,0.446824805317617,0.999897364615159
"LINC01786",5.25211166323076,0.170776690100089,1.06160641570669,0.160866294300234,0.872198709760515,0.999897364615159
"SCNN1D",81.7792750150287,0.07389860810466,0.406565957706806,0.181762901452639,0.855768799833272,0.999897364615159
"ACAP3",612.30807299027,-0.245840058586856,0.276554136748279,-0.888940087743544,0.374035279463658,0.999897364615159
"PUSL1",16.8054967230255,-0.669599942763702,0.652144492326409,-1.02676623147583,0.304530553793765,0.999897364615159
"INTS11",242.397735576643,0.040004035311825,0.291074015080146,0.137435955252859,0.890686212501018,0.999897364615159
"CPTP",19.3919385204539,-0.090583416823047,0.633436109056765,-0.143003241412828,0.886287621229002,0.999897364615159
"DVL1",115.984121707602,-0.325159474469,0.40422291333967,-0.804406340507886,0.421162340559334,0.999897364615159
"AURKAIP1",85.68938454182,-0.101437243371141,0.397860188483872,-0.254957008283962,0.798756304517077,0.999897364615159
"CCNL2",328.422785176897,0.0448056459920303,0.273317046323486,0.163932863298253,0.869783995888296,0.999897364615159
"MRPL20",73.5293002076645,-0.0673092996404359,0.434661364757261,-0.154854572082856,0.876935967758862,0.999897364615159
"AL391244.3",22.5643836994886,-1.54015027703796,0.567213321555363,-2.7152928510471,0.00662171872687928,0.990575430809891
"ANKRD65",126.219994705272,-0.610142526119275,0.525176954569468,-1.16178465336405,0.245322949355113,0.999897364615159
"VWA1",382.304184051339,-0.25622264289711,0.294424965202146,-0.870247679985945,0.384165064437318,0.999897364615159
"ATAD3C",50.8503760828925,-0.309634157125712,0.586535655943313,-0.527903383175801,0.597566396434858,0.999897364615159
"ATAD3B",58.187551404051,-0.56220540771406,0.471936205322634,-1.19127416242565,0.233545973587072,0.999897364615159
"ATAD3A",47.604521964775,-0.554115761961297,0.430049097021459,-1.28849418775468,0.197573990802313,0.999897364615159
"TMEM240",22.6299237144394,0.0624071911074897,0.621133042592372,0.100473146376219,0.919968701027555,0.999897364615159
"SSU72",97.1587407975688,-0.0791266477755743,0.362522226618593,-0.21826702465563,0.827221065567582,0.999897364615159
"AL645728.1",6.13493855933794,-0.0483493307942412,0.99540310967745,-0.0485726137724326,0.96125989523893,0.999897364615159
"FNDC10",12.9231664509473,-0.543123188765476,0.721710899188209,-0.752549517232438,0.451720663387939,0.999897364615159
"AL691432.2",31.328510007074,-0.709446379809819,0.514100833983007,-1.37997515840106,0.167594293604326,0.999897364615159
"MIB2",146.939986784624,-0.20699303466053,0.317828369001728,-0.651272997783921,0.514870275743382,0.999897364615159
"MMP23B",6.07342140042556,-1.24607621013177,0.98464148986592,-1.26551259819597,0.205687635179389,0.999897364615159
"CDK11B",100.769068130758,0.348256603424153,0.457688383000435,0.760903305303737,0.446714824187362,0.999897364615159
"FO704657.1",4.29503952026338,-0.351128896159344,1.13785470247616,-0.308588517844353,0.757634556293971,0.999897364615159
"SLC35E2B",60.2330346322482,0.677618305786571,0.482427453500054,1.4046014605313,0.1601398220877,0.999897364615159
"CDK11A",32.5222483004724,0.71883111465776,0.53215099984874,1.35080290154878,0.17675857838639,0.999897364615159
"SLC35E2A",99.5185598846732,-0.126027450653931,0.375706975046981,-0.335440806330975,0.737292590193939,0.999897364615159
"NADK",48.6224393095747,0.00294221470285921,0.437002405841519,0.00673271969108156,0.994628107490516,0.999897364615159
"GNB1",422.138441510965,-0.0197791056323232,0.323724832520725,-0.0610985122096155,0.951280754023792,0.999897364615159
"GABRD",28.9547939728828,-0.470304851597115,0.521849388001113,-0.901227178589911,0.367467543125145,0.999897364615159
"PRKCZ",202.860158021638,-0.0338529798696708,0.352247576661095,-0.0961056430552579,0.923436669545782,0.999897364615159
"FAAP20",67.1826761643048,-0.00868978066499249,0.376310819532499,-0.0230920298167032,0.981576863277427,0.999897364615159
"SKI",125.248253113594,-0.408819385462556,0.337378303987398,-1.21175363273457,0.225606702148629,0.999897364615159
"MORN1",17.2436688136035,-0.380460045685089,0.616351671117285,-0.617277543833724,0.537051676077897,0.999897364615159
"RER1",146.695035064288,-0.0780530708928656,0.316782194251593,-0.246393491519523,0.805377643985378,0.999897364615159
"PEX10",21.9772041416033,0.241822396227961,0.617098465874483,0.391870033067214,0.695154245869797,0.999897364615159
"PLCH2",86.2212631120023,0.378809240993339,0.374898055725289,1.01043266351564,0.312288045293993,0.999897364615159
"PANK4",25.1451900909099,-0.274595283445785,0.635226324725201,-0.432279445541831,0.665538324288582,0.999897364615159
"TNFRSF14",16.0286726315375,-0.520371496107994,0.639266879799514,-0.814012914717546,0.415637552496845,0.999897364615159
"FAM213B",21.2920197907602,-1.08640391210085,0.669933060813669,-1.62166039511672,0.104876083293725,0.999897364615159
"PRDM16",14.6407227030982,-0.950914463720615,0.73451724558377,-1.29461148725631,0.195454287633253,0.999897364615159
"TPRG1L",50.7528453752296,-0.453255369624323,0.412060705783996,-1.09997231782135,0.271344183322169,0.999897364615159
"WRAP73",41.4867473668016,0.385575275254974,0.471311450767675,0.818090192009863,0.413305688882358,0.999897364615159
"LRRC47",75.4595303375512,-0.476720705658784,0.398118107261227,-1.19743537649741,0.231136901825956,0.999897364615159
"CEP104",111.004563722258,0.0647625454594279,0.339095660434359,0.190986063863134,0.848536511614697,0.999897364615159
"DFFB",65.8514918219851,0.285882238457658,0.42878941160185,0.666719444842805,0.504951355920872,0.999897364615159
"C1orf174",48.3806229672221,0.588933648031443,0.564762805311205,1.04279821987731,0.29704175597823,0.999897364615159
"AJAP1",84.9922710062766,-0.0834916461606641,0.444963927189005,-0.187636887080062,0.8511613080868,0.999897364615159
"NPHP4",55.264742451734,0.436067004473659,0.436372871205327,0.999299070240496,0.317649835707221,0.999897364615159
"KCNAB2",47.8914004052383,0.0405086956691441,0.449581753965689,0.0901030687118046,0.928205310661876,0.999897364615159
"CHD5",98.992593633076,-0.629406869862324,0.374317884836711,-1.68147688197397,0.0926703231566312,0.999897364615159
"RPL22",54.295639256321,-0.457894689948885,0.40303428143089,-1.13611846695329,0.255906987283666,0.999897364615159
"ICMT",29.9350595473085,-0.39381133177386,0.548891604646643,-0.71746648780934,0.473086307315545,0.999897364615159
