"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CDH7",5.98413144765101,-0.907863749130118,0.916258108593263,-0.990838433641768,0.321764478920079,NA
"CDH19",27.6268742824117,0.792237088043323,0.551978173513255,1.43526886760913,0.151210495663484,0.999884470867876
"DSEL",14.1154377153351,0.638485414303521,0.683257209302037,0.934473000227467,0.350059957067384,NA
"AC114689.3",7.63858307893074,-0.473394639776349,0.99745676482765,-0.474601663419614,0.635070920411309,NA
"TMX3",90.1377700826496,-0.25294083061478,0.442426154643019,-0.57171310502398,0.56751635463214,0.999884470867876
"CCDC102B",77.6344619582699,-0.288775610751093,0.453345268788651,-0.63698825295499,0.524132495311478,0.999884470867876
"DOK6",28.2130626463789,0.445254439986485,0.601234854939466,0.740566579479684,0.458956278122686,0.999884470867876
"CD226",16.8233767260783,0.274531755391929,0.618406240512207,0.443934322468258,0.657090068828198,0.999884470867876
"RTTN",95.9075037107023,0.210301395613014,0.375777195435242,0.55964384791747,0.575722390255687,0.999884470867876
"SOCS6",48.8067155767035,0.420802621972209,0.463871440901741,0.907153544857584,0.364325605997323,0.999884470867876
"CBLN2",32.1831860118658,0.136585282381253,0.575720938239325,0.237242165968394,0.812468926172086,0.999884470867876
"NETO1",23.286461716315,0.628533510818517,0.560480218929702,1.12141961409231,0.262109291033868,0.999884470867876
"FBXO15",28.769745733104,0.737089526591557,0.537582072113481,1.37111999232735,0.170337553680495,0.999884470867876
"TIMM21",13.7001600134932,0.732336910967933,0.72455016214765,1.01074701135557,0.312137530273832,NA
"CYB5A",21.917783615745,-1.03620868556828,0.624225443905066,-1.65999110687624,0.0969162416006975,0.955254760398211
"FAM69C",19.4533486938029,-0.376766961273751,0.614296203112732,-0.61333109233724,0.539657438638609,0.999884470867876
"CNDP2",34.4098903296669,-0.00956306142329838,0.470165526632108,-0.0203397758483072,0.983772325803825,0.999884470867876
"CNDP1",34.6205934156836,1.06541531237108,0.536830125877238,1.98464143686065,0.0471843786994023,0.758726056792905
"LINC00909",22.5737756560401,0.281454022515076,0.556989282544993,0.505313174481665,0.61333889097221,0.999884470867876
"ZNF407",301.898923599522,0.416020573125349,0.310798099967392,1.33855571565269,0.180715350873449,0.999884470867876
"ZADH2",61.199145514922,-0.14576140418386,0.397463355875307,-0.366729163907095,0.713821050317052,0.999884470867876
"TSHZ1",143.328436652567,0.0944725349126186,0.364545050071022,0.259151879566635,0.795518057546341,0.999884470867876
"ZNF516",311.358023527336,-0.37077661374369,0.323595500580881,-1.14580274780742,0.2518767779704,0.999884470867876
"LINC00908",5.86957795689552,1.68625412498006,1.0938821332856,1.54153182840202,0.123187402695248,NA
"ZNF236-DT",18.0556241885383,0.126057314828309,0.582615618784899,0.216364461857739,0.828703665497277,0.999884470867876
"ZNF236",102.132079733485,0.0240682029041362,0.36392901836639,0.0661343330415749,0.947270876859628,0.999884470867876
"MBP",267.235382565709,0.63678714217425,0.424919811338936,1.4986054431487,0.133976019811386,0.999884470867876
"AC124254.1",3.18223229679749,-0.120044417476689,1.30816615504384,-0.0917654206339454,0.926884418438675,NA
"LINC01896",102.759479492361,0.226198376466574,0.36038885872442,0.627650858206864,0.530232684195621,0.999884470867876
"SALL3",113.370733887166,0.229803116061134,0.362547192704663,0.633857110702648,0.526174077901114,0.999884470867876
"ATP9B",311.985805932117,0.22804757321763,0.316352566382922,0.720865254311213,0.470992422273602,0.999884470867876
"NFATC1",35.2569659646836,-0.607333356187941,0.464456401771376,-1.30762188629902,0.191001589733676,0.999884470867876
"CTDP1",25.3840831201265,-0.0829279413482809,0.51820703867384,-0.160028589269078,0.872858553451506,0.999884470867876
"PQLC1",96.9402036120863,-0.160999449582308,0.447307234580243,-0.359930350184011,0.718899219826697,0.999884470867876
"HSBP1L1",43.003195800963,-0.278742642284117,0.476846640099341,-0.584554065906906,0.558847601359933,0.999884470867876
"TXNL4A",41.1310058558099,-0.0821856757036931,0.456738242501679,-0.179940429891616,0.857199334734888,0.999884470867876
"AC090360.1",5.85368423232657,0.166148861787889,0.998733255495422,0.166359596893037,0.867873967846648,NA
"ADNP2",91.8436234849526,0.130403868404593,0.394838297821184,0.330271579844695,0.741194765218248,0.999884470867876
"PARD6G-AS1",26.1695040259381,-1.02463572651815,0.772035951710885,-1.32718654390056,0.184446982477543,0.999884470867876
"PARD6G",15.8622109303673,0.474297855104614,0.629614168788734,0.753315091394908,0.451260592215215,0.999884470867876
"C20orf96",32.5414533492658,-0.100047130627415,0.512813590436334,-0.195094538236181,0.845318938281659,0.999884470867876
"ZCCHC3",21.3946586347014,-0.656189617829203,0.600656419224438,-1.09245418316925,0.274633518374718,0.999884470867876
"NRSN2-AS1",65.9955280889688,0.215568764045123,0.427911358151792,0.503769670840694,0.614423242863859,0.999884470867876
"SOX12",57.7026898057953,0.110546884358054,0.497911535660369,0.222021135162973,0.824297430419958,0.999884470867876
"NRSN2",54.797330924402,-0.160817196121722,0.533722188411796,-0.301312554758625,0.763176168215963,0.999884470867876
"RBCK1",92.7206655188246,-0.156833448114255,0.369901552244082,-0.423986996439439,0.671575296724341,0.999884470867876
"TBC1D20",41.1855409601456,-0.498992929591176,0.469769924554919,-1.06220705819757,0.28814169630253,0.999884470867876
"CSNK2A1",129.743060291328,0.131699593500108,0.350902421276098,0.375316855954334,0.70742483165668,0.999884470867876
"RSPO4",16.8618417166678,-0.479365052374895,0.632947709692033,-0.757353324823839,0.448838211559002,0.999884470867876
"PSMF1",78.492076051692,-0.117317727305041,0.379395810789976,-0.30922251634978,0.757152267100771,0.999884470867876
"SNPH",84.1538260484939,-0.172410500747675,0.407869951833608,-0.422709493485833,0.672507228264648,0.999884470867876
"SDCBP2",14.4334063121058,-0.816897633636869,0.641090380543335,-1.2742316191744,0.202581342470835,0.999884470867876
"AL136531.2",24.1460190313397,0.288250850755167,0.567861844683608,0.507607358116779,0.611728729367883,0.999884470867876
"SDCBP2-AS1",66.3605349684885,0.651329084416997,0.413079686679889,1.5767637708163,0.114849890745356,0.999884470867876
"NSFL1C",65.896814745928,-0.158656616023339,0.429479919846566,-0.3694156785724,0.711817913373047,0.999884470867876
"AL121760.1",90.6300203981194,0.837372963555806,0.396084043322202,2.114129507799,0.0345042075420439,0.687040112437704
"AL117335.1",74.4596288227876,-0.317680659234334,0.396989328848939,-0.800224681493181,0.42358063220523,0.999884470867876
"SIRPA",364.779882135117,-0.375543688059696,0.312986901108681,-1.1998703036115,0.230189714823255,0.999884470867876
"PDYN-AS1",9.4373865555444,0.0983502477913594,0.7960074418855,0.123554432554547,0.901668073491266,NA
"STK35",39.5507038576136,0.121572719001949,0.484882381095497,0.250726204419469,0.80202579946941,0.999884470867876
"SNRPB",14.413370128887,1.0360396849219,0.675335701245997,1.53411064010152,0.125002436146247,0.999884470867876
"AL049650.1",10.7555717355438,-0.416734761151668,0.730095856097025,-0.570794584945962,0.568138894026195,NA
"NOP56",23.6961905054648,-0.0884022518230287,0.545167008636954,-0.162156275824642,0.871182790855234,0.999884470867876
"IDH3B",34.4612275515142,-0.275411829060938,0.46663529380768,-0.590207883363505,0.555051287559761,0.999884470867876
"EBF4",67.94204683867,-0.216552410707698,0.467319190146054,-0.463392934152817,0.643082742439501,0.999884470867876
"PCED1A",56.2515744869444,0.0291420219098354,0.433069680453898,0.06729176210002,0.946349434917091,0.999884470867876
"PTPRA",311.645944386657,0.0382254524740969,0.312121080740471,0.122469947827335,0.902526844963259,0.999884470867876
"MRPS26",31.0824837940901,-0.0734003499172859,0.506533638236548,-0.144907157938854,0.884784174872505,0.999884470867876
"UBOX5",26.9137420696381,-0.691061102140096,0.506676458765295,-1.36391002618145,0.172595884889748,0.999884470867876
"LZTS3",54.7775091710102,0.330655014468277,0.490345156391657,0.67433115257321,0.500100802609098,0.999884470867876
