"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WDR13",75.8347330931695,0.00601917419599963,0.329218290444164,0.0182832314324908,0.985412904610281,0.999145700648028
"SUV39H1",9.65948550725669,-0.0594146262567773,0.820459569846861,-0.0724162755123534,0.942270632814044,NA
"AC231533.1",22.4071321753038,0.106705833840517,0.540859952276236,0.197289212099065,0.843601220940625,NA
"HDAC6",71.1607867843749,-0.0351545717906951,0.357986347011499,-0.0982008729778901,0.921772789280218,0.990808216737227
"PCSK1N",730.389034708487,-0.818278310574701,0.292517996598255,-2.79736057299246,0.00515219990855048,0.18247401312509
"TIMM17B",28.7829661331225,-0.601824744758756,0.479365637418589,-1.25546075434112,0.209311546368541,NA
"PQBP1",36.7280998028631,-0.240816028398568,0.483496320843493,-0.498072101103992,0.618433223807484,NA
"SLC35A2",12.3909979852418,-0.483307171653832,0.708981477386259,-0.681692240304499,0.495433575126142,NA
"PIM2",11.1965519323447,-0.556922739694723,0.736819863390823,-0.755846533685698,0.449741213294185,NA
"OTUD5",90.2950940354599,-0.388357830895687,0.314603113160087,-1.23443734232239,0.217039981352906,0.790161944490568
"GRIPAP1",131.182133599964,-0.23833810512655,0.288653948154103,-0.825688013798824,0.408981093349471,0.90174616844737
"TFE3",22.9270024066849,-0.538467952194311,0.531396637303978,-1.0133070373313,0.310913527181903,NA
"CCDC120",39.2897367196357,0.208052938631264,0.488436654146428,0.425956850013333,0.670139288555634,NA
"PRAF2",39.1445557099746,-0.469937548608332,0.44824157785346,-1.04840240581601,0.29445324559182,NA
"WDR45",37.1845656913128,0.158878434760882,0.452288535322068,0.351276723491889,0.725380755622689,NA
"GPKOW",10.626041166072,-0.394560791262618,0.767384674254579,-0.514162980445089,0.607138047591736,NA
"MAGIX",5.91914329854497,0.864980005415186,1.01489506754151,0.8522851603866,0.394055840332871,NA
"SYP",302.336881746057,-0.469162561727063,0.259475678473532,-1.80811767980374,0.0705881870960664,0.5797808633594
"CCDC22",7.43818709104937,0.896462307936539,0.91555797628879,0.979143135828869,0.327509260659735,NA
"PPP1R3F",39.7589057323085,-0.268109939428885,0.425811176299029,-0.629645144026476,0.528926780362375,NA
"CLCN5",37.7231012972893,-0.0431060148320147,0.458667028817,-0.0939810627835933,0.92512419985591,NA
"SHROOM4",53.2817152940265,2.45384181531117,1.1500046440481,2.13376687477842,0.0328618687280717,NA
"LINC01284",44.8182983171846,0.176531088681716,0.398084150567616,0.443451688367914,0.6574390561898,NA
"NUDT10",13.30494076478,-0.732104943820774,0.692275505895141,-1.05753408518207,0.290267907115284,NA
"AC233976.1",7.6978709189415,-0.171427781328459,0.891367569082917,-0.192319966840203,0.847491579051185,NA
"AL158055.1",63.8789897569644,-0.0525379123463837,0.363101681882536,-0.144692010441802,0.88495404751787,NA
"NUDT11",31.3899429363481,-1.1789320129286,0.490524154488138,-2.40341276192366,0.0162428420247449,NA
"GSPT2",15.8589880468525,-0.490825240524781,0.662594926184116,-0.740762147623802,0.458837669916195,NA
"MAGED1",381.434729950523,-0.322948115245948,0.225149562186588,-1.43437150003566,0.151466276190888,0.70898181304505
"FAM156A",51.1357557279719,0.501124162413561,0.383379304138889,1.30712366839712,0.191170714110291,NA
"GPR173",48.5322813300636,0.277472099872436,0.390735124354703,0.710128377454369,0.477624530308069,NA
"TSPYL2",645.343309924128,-0.499661416677203,0.191784617944087,-2.60532581827222,0.00917869297233392,0.23483333200744
"KANTR",286.110554848616,0.0508424080994489,0.236174503745984,0.215274753595469,0.82955311189351,0.981174855691244
"KDM5C",108.661774966106,-0.261946041547067,0.289816095758521,-0.90383538174955,0.366082697351575,0.885596524600331
"IQSEC2",112.386401586834,-0.19449679201372,0.290640287376333,-0.669201072464803,0.503367222221863,0.928322376148951
"SMC1A",57.3541861998917,0.466046494962938,0.371503861142129,1.25448627513629,0.209665311275598,NA
"HSD17B10",14.0020571448458,-0.587989141319798,0.679032950446587,-0.865921367929331,0.386533284263872,NA
"HUWE1",319.697717947532,0.0923041458211374,0.228674561637408,0.403648508868674,0.68647120894373,0.959120851125896
"PHF8",68.5975847761792,0.306724239632168,0.352747931328337,0.869528103190121,0.384558343493205,0.890739643203033
"FAM120C",66.821847722499,0.114410595206782,0.350133790273671,0.326762507318577,0.743847518913307,0.96653950456457
"WNK3",103.593802586337,0.130104903323257,0.295819502521354,0.439811784599513,0.660073431688988,0.956567179615127
"TSR2",25.4705872677623,-0.514007961557972,0.520024146476951,-0.98843095083231,0.322941635620176,NA
"FGD1",58.8780067961523,-0.0948743116176522,0.361947886492345,-0.262121468748122,0.793227795624358,NA
"GNL3L",9.47989485269985,-0.277982102251894,0.799017878781394,-0.347904733591009,0.727911730202287,NA
"MAGED2",59.0076680425133,-0.0412413553293274,0.391924656811764,-0.105227764093279,0.916195080457222,NA
"TRO",69.0756191203039,-0.253658143685178,0.348623192663395,-0.727599738122103,0.466858640967096,0.919306983833735
"FAM104B",15.0334460577583,-0.628927648079594,0.66611040705954,-0.944179285316851,0.345078038819328,NA
"MAGEH1",36.1800798918522,-0.463441286972946,0.481895804601011,-0.961704340540285,0.336198141393135,NA
"USP51",17.1075849972213,-0.39402754677448,0.631937246586993,-0.623523219912371,0.532940748349981,NA
"RRAGB",83.7348775857767,-0.0531976155553146,0.319750903041539,-0.16637205727736,0.867864162535325,0.984096456347864
"AL445472.1",23.1865450411014,0.417158009487467,0.605582194194021,0.688854483316949,0.490914845377531,NA
"KLF8",11.7935708089028,0.500046295112781,0.73943411588204,0.676255374714888,0.498878520281593,NA
"UBQLN2",122.471862766968,-1.04196678298946,0.281289499573905,-3.70425054816417,0.000212016627345017,0.030100324357754
"NBDY",67.7090934731122,-0.161298323938185,0.345916324848176,-0.466292893256712,0.641005864988549,0.956371226048975
"SPIN3",154.278981361755,-0.209286740768087,0.270848455067992,-0.772707899388051,0.439695270602354,0.910222722560929
"FAAH2",159.490106640095,0.173621592355045,0.271360331026454,0.639819356419193,0.522290046996863,0.934587011366112
"ZXDB",22.5237089538488,-0.513102735855558,0.55375449452319,-0.926588842041571,0.354140050366826,NA
"ARHGEF9",327.874510727809,-0.0511934716595847,0.22849603952324,-0.22404533473053,0.822722027722828,0.980040442892713
"MTMR8",47.2456853542559,0.175135955640352,0.398301782479773,0.439706683083312,0.660149561601731,NA
"ZC4H2",139.454933778902,0.141256166336035,0.295794849007262,0.477547755852123,0.632972123048629,0.955610872545178
"ZC3H12B",123.848694792229,-0.0134276327885082,0.333578530733914,-0.040253288360512,0.967891194058402,0.997662303346045
"LAS1L",53.760195878697,-0.123858581149883,0.377667277326212,-0.327956877881425,0.742944267431944,NA
"MSN",31.7197244506126,-0.166903245950479,0.46504276967865,-0.358898701007245,0.719670871425589,NA
"HEPH",30.8057449857196,0.0436088497123635,0.490048774036354,0.0889887946319571,0.929090815376538,NA
"AR",25.9643082429217,-0.214259350295495,0.51727811300518,-0.414205327673219,0.678723740393331,NA
"OPHN1",376.807395620679,0.397874961722229,0.222842833035927,1.78545101182627,0.0741881906477994,0.590917064320067
"YIPF6",80.7990128470547,0.103923552495076,0.337062940873893,0.308320909518075,0.757838157036541,0.967333865937251
"STARD8",16.2823318103139,1.2373623249607,0.725462527918218,1.70561852244998,0.0880791284687073,NA
"EFNB1",14.3063562391177,-0.239015703039707,0.704213748333044,-0.339407890864791,0.7343024749753,NA
"PJA1",75.5443365125472,-0.573543901793576,0.339599594685831,-1.68888276302029,0.0912418991326797,0.623129061628414
"EDA",44.1557006081453,0.361219057100445,0.411443249431274,0.877931665180429,0.379980803848329,NA
"IGBP1",36.7185649579903,-0.111694188158657,0.472382290316106,-0.236448720556213,0.81308449421251,NA
"PDZD11",10.5009760985311,-1.37650287018917,0.818624779386291,-1.68148204751523,0.0926693206214791,NA
"DLG3",101.91281731544,-0.172547586561445,0.293627460202273,-0.58764117784686,0.556773165624288,0.941002594410678
"TEX11",7.09506953294445,-0.422503885224627,1.07226246104649,-0.394030286961907,0.693558678600986,NA
"SNX12",36.3526430464342,-0.799322278949029,0.474674410417854,-1.68393800341035,0.0921936508177607,NA
"FOXO4",15.1030746159545,-0.989979492398691,0.722157247574588,-1.37086416528201,0.170417303989928,NA
"MED12",26.2301977857359,-0.381201526323528,0.512504357775301,-0.743801531714311,0.456996553376089,NA
"NLGN3",77.8781382332649,-0.179152652030453,0.328802340826399,-0.544864284056427,0.585846862132909,0.945278081101915
"ZMYM3",218.379844101045,-0.562382362443405,0.703472498151335,-0.799437595529744,0.424036718112412,0.90621712123071
"NONO",143.153001333675,-0.433642330933636,0.268485535076658,-1.61514224894768,0.106279893477637,0.648793598092239
"TAF1",172.57755939604,0.187913369532473,0.271050495356031,0.693278089330349,0.488135050558267,0.926913843403879
"OGT",292.378729803835,3.74951793198858e-05,0.23512010388382,0.000159472451315407,0.999872759393761,0.9998806796601
"GCNA",49.7109028117488,-0.372277460714384,0.45711882021384,-0.814399767089512,0.415415972027795,NA
"NHSL2",50.8853700413609,0.290710053475857,0.401195839773267,0.72460884350184,0.468692032039887,NA
"RTL5",24.317198672182,-0.207903950264049,0.528707485914102,-0.393230577971855,0.69414918712171,NA
"PIN4",50.4805146848603,0.00326714190828916,0.388512644487423,0.0084093579826716,0.993290382180467,NA
"RPS4X",85.0750848947583,-0.558100434383077,0.350636218230556,-1.59167936843337,0.111456766386319,0.655309657044741
"HDAC8",427.115405025177,0.271043633143331,0.226634936504025,1.1959481504676,0.231716793337857,0.803533245369106
"PHKA1",34.8838456922947,-0.130354303197498,0.450782887862712,-0.289173140124161,0.77244888527903,NA
"DMRTC1B",4.07369164392357,0.243575954069462,1.22484190971543,0.198863177474106,0.842369774298125,NA
"NAP1L2",135.531305901262,-0.877888033018461,0.273493438498369,-3.20990528269546,0.00132778717298932,0.0868107253700418
"CHIC1",228.949318311095,0.0470210671768824,0.244052151000065,0.192668112058024,0.847218898395741,0.982585786590291
"JPX",310.14078237729,0.697919305030906,0.245086864047984,2.84764060180012,0.00440446334938287,0.169390478695678
"FTX",3461.5807205171,0.330368221006085,0.190394846836981,1.73517417353712,0.0827099595153507,0.607547775967876
"SLC16A2",73.4791534664664,0.535742640261025,0.339285229324133,1.57903319672431,0.114328442864279,0.660740857381306
"RLIM",107.611896700071,-0.472050711345687,0.319651996977701,-1.47676446826208,0.139738784176971,0.701092447851492
"NEXMIF",388.298521445969,0.0589860994530198,0.223754591480659,0.263619615859898,0.792073041796706,0.97288339457656
"ABCB7",108.723409099008,0.287957421653538,0.305399124021709,0.942888826469157,0.345737770700889,0.876072604969108
"UPRT",32.8100735246357,0.216743504678728,0.452049006808747,0.479469042989021,0.631604986106509,NA
"ZDHHC15",50.3350470992505,-0.301101400651533,0.393846690232442,-0.764514233885851,0.444560857634412,NA
"PBDC1",5.72693575302012,0.0625570900114982,1.05040743761721,0.0595550714619896,0.952510002593122,NA
"MAGEE1",34.4198894887461,-0.628100489579273,0.460866572892871,-1.36286840166487,0.17292398882057,NA
"AC233296.1",574.028604130236,0.159093507827583,0.275105168324803,0.57830068695674,0.563061130708048,0.942415299741807
"ATRX",1124.51637796059,-0.0222556593305488,0.183933426343027,-0.120998449129323,0.903692263585442,0.986456428719622
"MAGT1",13.3750788470125,0.00537637105506488,0.716519453589151,0.00750345441164765,0.994013165750596,NA
"COX7B",56.1554709474118,-0.0855685344415292,0.375493998426552,-0.227882562171674,0.8197375394554,NA
"PGK1",119.486306830546,-0.948158807477522,0.308569223394655,-3.07275883526738,0.00212089813208318,0.111482110528972
"BRWD3",163.804899704942,-0.0280971688919817,0.282005666700826,-0.0996333485801524,0.920635417206137,0.990808216737227
"HMGN5",57.6393727737283,0.167921684639399,0.431328563693503,0.389312692861032,0.697044847963494,NA
"SH3BGRL",267.555228341792,-0.124109107719973,0.228128219759457,-0.544032245773173,0.586419283355652,0.945501670673059
