"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TBC1D13",19.284560718447,-0.0652076046943713,0.599355780743735,-0.108796155454538,0.913364173221544,NA
"ENDOG",8.46951714995496,-0.628051801006418,0.790845200306064,-0.794152636651719,0.42710657772677,NA
"SPOUT1",14.2042389113111,-0.279960308227338,0.669143171022775,-0.418386259250652,0.675664731297803,NA
"KYAT1",15.6409415139903,0.764894513135922,0.670731648739423,1.14038828281544,0.254124572255933,NA
"LRRC8A",11.7248414466602,0.159256950830291,0.699240287739913,0.227757115290141,0.819835067514431,NA
"NUP188",19.9197952677604,-0.241317679772401,0.574832608120966,-0.419805133465252,0.674627814463775,NA
"SH3GLB2",55.8083044981611,-0.499064131289811,0.445958262733105,-1.11908259806925,0.263104903036209,0.999211251908953
"MIGA2",25.6277120668168,-0.401024364048373,0.564507993339377,-0.71039625440216,0.477458445243845,0.999211251908953
"DOLPP1",5.93157548256798,-0.455783535770151,1.00959495979167,-0.451451873198932,0.651663903985864,NA
"CRAT",8.20086736531065,0.216155955554592,0.80105761559241,0.269838213066281,0.787284723106901,NA
"PTPA",35.0585967086379,-1.01011170318277,0.495835942366058,-2.03718935412923,0.0416310702707618,0.717119661502736
"IER5L",41.454812982713,-0.414775117858271,0.468539726922354,-0.885250692791322,0.376021436999818,0.999211251908953
"LINC01503",16.4822484333001,0.491308011628286,0.632000117390686,0.77738594995319,0.436931099265337,NA
"NTMT1",8.19493008933912,-0.663141377999869,0.771726484142837,-0.859295866639105,0.39017730402185,NA
"ASB6",12.3168388647893,-0.0691078233124137,0.676007361963427,-0.102229394531583,0.918574596513252,NA
"TOR1B",10.3529555161179,0.867053749613803,0.761104304406937,1.13920489556214,0.254617704159622,NA
"TOR1A",6.48416606342938,0.334514260134659,0.868799163068154,0.385030596660943,0.700214746920717,NA
"C9orf78",15.7306406320075,-0.272063445116047,0.620058874602144,-0.438770343043013,0.660827951425222,NA
"USP20",19.4837166608329,-0.541153352875931,0.575096393756533,-0.940978518994207,0.346715867457254,NA
"FNBP1",126.458948703517,0.284049254994507,0.398255439860988,0.713233835785534,0.475701072004765,0.999211251908953
"GPR107",59.7748574164222,0.368156362240223,0.438926032445808,0.838766295516267,0.401600467722232,0.999211251908953
"NCS1",15.1397687592541,-0.0319801407718309,0.634185919978699,-0.0504270747179393,0.959782061322787,NA
"FUBP3",48.8118995495519,0.0105602333978542,0.455145295970245,0.0232018950681292,0.981489226969707,0.999211251908953
"EXOSC2",7.7053074736943,-0.398407736193451,0.809468879592271,-0.492184129912602,0.622589182443016,NA
"ABL1",121.228086229628,0.146084822803596,0.402214460869012,0.363201319236434,0.716454502213254,0.999211251908953
"NUP214",80.6554080650522,0.00210211519058181,0.417127368102305,0.00503950436085087,0.995979074296029,0.999211251908953
"AL157938.3",9.3205939241931,0.302277396676844,0.77782197596415,0.3886202833266,0.697557060044147,NA
"FAM78A",37.1353681876303,0.519049834111469,0.499554810690813,1.03902479368319,0.298793205438229,0.999211251908953
"PRRC2B",202.324418797931,0.267451647076575,0.392599725007125,0.681232385151876,0.495724459182232,0.999211251908953
"POMT1",20.2235581564423,-0.0158404708812869,0.589410445324612,-0.0268751105565543,0.978559345244005,NA
"UCK1",16.6573693323531,-0.577159251202089,0.600188732029554,-0.961629601492867,0.336235696510281,NA
"RAPGEF1",259.003013885836,0.034914094023747,0.482419993039919,0.0723728173116115,0.942305216696057,0.999211251908953
"MED27",85.0926501970756,0.127303546973983,0.419579162387944,0.303407696057789,0.761579181333306,0.999211251908953
"NTNG2",10.5211828884718,0.777224481878673,0.749170247018516,1.03744707557702,0.299527548696022,NA
"SETX",272.456956057896,0.234142363071549,0.36500466906888,0.641477720459963,0.521212351562969,0.999211251908953
"TTF1",24.4933062245514,0.267058050465041,0.550418745358546,0.485190689301611,0.627541085992945,0.999211251908953
"DDX31",19.6807619860257,0.141663409259993,0.594914290546067,0.238124065115265,0.811784870238457,NA
"GTF3C4",6.96914299079528,0.17299202148054,0.879147565913688,0.196772451164954,0.844005610399238,NA
"TSC1",28.8929771677036,0.0919865565621768,0.511855800741586,0.179711857184983,0.857378784314505,0.999211251908953
"GTF3C5",21.7138119598155,-0.473639948377916,0.581297155637413,-0.814798324376029,0.415187760241344,0.999211251908953
"RALGDS",21.498483617313,-0.18526118726783,0.635311297720906,-0.29160694596874,0.770587164041842,0.999211251908953
"SURF6",14.7183483981751,-0.347172297784422,0.649159349154286,-0.534802892751545,0.59278616253477,NA
"MED22",13.2997222596721,0.124834292841633,0.667574130546716,0.186996899863987,0.851663063623738,NA
"RPL7A",111.413768292681,-0.473004397936213,0.451455838035722,-1.04773126867569,0.294762436867219,0.999211251908953
"SURF1",10.6126038247171,-0.31838321484465,0.705282757341791,-0.451426341464287,0.65168230180602,NA
"SURF4",34.688046180429,-0.347981952605418,0.497296931143523,-0.699746832953989,0.484085423266541,0.999211251908953
"REXO4",19.0678136777247,-0.27284493577441,0.577463822892331,-0.472488361968404,0.636578246768382,NA
"ADAMTS13",5.08367426345899,-1.17545490074136,0.963310808872922,-1.22022392971657,0.222379997799537,NA
"CACFD1",7.0700532758008,-1.45791772657276,0.860699532361279,-1.69387535575051,0.0902889708394078,NA
"SLC2A6",5.23222593708482,-0.193706346855554,0.948108179019802,-0.204308275302314,0.838112603607616,NA
"ADAMTSL2",54.1965890137596,0.472932459729066,0.471807680423026,1.00238397837236,0.316158177118632,0.999211251908953
"VAV2",18.7816924914595,0.915739117038682,0.62491799443751,1.46537485748501,0.142818673207042,NA
"BRD3OS",4.4195481709213,0.576316165059693,1.04173386031333,0.553227831997655,0.580107411159972,NA
"BRD3",21.7302398236842,0.071916021677511,0.580805262881091,0.123821229375179,0.901456822554215,0.999211251908953
"WDR5",22.1201070471312,-0.31231625772922,0.547464271804679,-0.570477881049097,0.568353620080012,0.999211251908953
"RXRA",34.4290726420039,-0.810795089400734,0.484605326750748,-1.6731039562381,0.0943068328576046,0.946189274123851
"OLFM1",24.2512681830634,0.432054013034799,0.591851248208228,0.730004396109327,0.465387497463091,0.999211251908953
"PPP1R26",6.05929353416155,-0.259786228416509,0.936700520970931,-0.277341821212216,0.78151764983922,NA
"MRPS2",5.80427946338556,-0.983249870990601,0.942703940143732,-1.04301024862661,0.296943546188516,NA
"KCNT1",16.5576439212703,-0.422489714262412,0.727994983931315,-0.580347012806167,0.561680629832715,NA
